symbol,fold_id,split,model,entry_time,predicted_score,actual_return,actual_win,allow_trade,threshold
AUDUSD,12,train,logistic_primary,2020-10-24 13:00:00+00:00,0.8104674298262283,0.001222419852615825,1,1,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-01 20:00:00+00:00,0.21634702403111586,-0.0007155478370323319,0,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-01 20:00:00+00:00,0.21634702403111586,-0.0007155478370323319,0,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-11 15:00:00+00:00,0.22960370317418954,-0.00017327668248525146,0,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-11 15:00:00+00:00,0.22960370317418954,-0.00017327668248525146,0,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-13 20:00:00+00:00,0.8412977955145703,0.0008360287497586162,1,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-13 20:00:00+00:00,0.8412977955145703,0.0008360287497586162,1,1,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-23 05:00:00+00:00,0.8209671389704457,0.00027708774385813446,1,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-11-23 05:00:00+00:00,0.8209671389704457,0.00027708774385813446,1,1,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-12-01 19:00:00+00:00,0.1628884711554759,-0.001014124244168818,0,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-12-01 19:00:00+00:00,0.1628884711554759,-0.001014124244168818,0,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-12-04 22:00:00+00:00,0.8115998433692804,0.0016459324314695824,1,0,0.8109203952434492
AUDUSD,12,train,logistic_primary,2020-12-04 22:00:00+00:00,0.8115998433692804,0.0016459324314695824,1,1,0.8109203952434492
AUDUSD,13,test,logistic_primary,2021-01-03 06:00:00+00:00,0.012961554581352829,0.0014251222114391839,1,1,0.8083875120365066
AUDUSD,13,test,logistic_primary,2021-01-12 13:00:00+00:00,0.9745395278193837,0.0024314838303126475,1,1,0.8083875120365066
AUDUSD,13,test,logistic_primary,2021-01-15 22:00:00+00:00,0.7899261769495204,-0.0012394353428011482,0,1,0.8083875120365066
AUDUSD,13,test,logistic_primary,2021-01-20 22:00:00+00:00,0.0021441291942483477,0.0020589902258832784,1,1,0.8083875120365066
AUDUSD,13,train,logistic_primary,2020-10-07 12:00:00+00:00,0.7434384845808331,0.0007867151887362813,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-07 12:00:00+00:00,0.7434384845808331,0.0007867151887362813,1,1,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-10 09:00:00+00:00,0.2843186883911603,-0.00131856526088005,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-10 09:00:00+00:00,0.2843186883911603,-0.00131856526088005,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-14 07:00:00+00:00,0.0740986323052512,-0.0008942914272465239,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-14 07:00:00+00:00,0.0740986323052512,-0.0008942914272465239,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-17 13:00:00+00:00,0.09283039813805162,-0.000262904131901681,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-17 13:00:00+00:00,0.09283039813805162,-0.000262904131901681,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-24 13:00:00+00:00,0.8562563163266306,0.001222419852615825,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-10-24 13:00:00+00:00,0.8562563163266306,0.001222419852615825,1,1,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-01 20:00:00+00:00,0.1484150921926076,-0.0007155478370323319,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-01 20:00:00+00:00,0.1484150921926076,-0.0007155478370323319,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-11 15:00:00+00:00,0.25489677723691995,-0.00017327668248525146,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-11 15:00:00+00:00,0.25489677723691995,-0.00017327668248525146,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-13 20:00:00+00:00,0.8911665610966889,0.0008360287497586162,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-13 20:00:00+00:00,0.8911665610966889,0.0008360287497586162,1,1,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-23 05:00:00+00:00,0.9158063771259157,0.00027708774385813446,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-11-23 05:00:00+00:00,0.9158063771259157,0.00027708774385813446,1,1,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-01 19:00:00+00:00,0.04244968418900497,-0.001014124244168818,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-01 19:00:00+00:00,0.04244968418900497,-0.001014124244168818,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-04 22:00:00+00:00,0.7308955276608093,0.0016459324314695824,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-04 22:00:00+00:00,0.7308955276608093,0.0016459324314695824,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-14 15:00:00+00:00,0.9196777360654623,0.0007870809646612744,1,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-14 15:00:00+00:00,0.9196777360654623,0.0007870809646612744,1,1,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-20 05:00:00+00:00,0.20254721745364437,-0.00013650189432614073,0,0,0.7885656172791519
AUDUSD,13,train,logistic_primary,2020-12-20 05:00:00+00:00,0.20254721745364437,-0.00013650189432614073,0,0,0.7885656172791519
AUDUSD,14,test,logistic_primary,2021-02-09 10:00:00+00:00,0.641102270293381,-0.00033127199470086004,0,1,0.641102270293381
AUDUSD,14,train,logistic_primary,2020-10-24 13:00:00+00:00,0.6610899448980158,0.001222419852615825,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-10-24 13:00:00+00:00,0.6610899448980158,0.001222419852615825,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-01 20:00:00+00:00,0.11982419485317311,-0.0007155478370323319,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-01 20:00:00+00:00,0.11982419485317311,-0.0007155478370323319,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-11 15:00:00+00:00,0.31689369450620164,-0.00017327668248525146,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-11 15:00:00+00:00,0.31689369450620164,-0.00017327668248525146,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-13 20:00:00+00:00,0.7070583766841787,0.0008360287497586162,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-13 20:00:00+00:00,0.7070583766841787,0.0008360287497586162,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-23 05:00:00+00:00,0.9086742852334223,0.00027708774385813446,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-11-23 05:00:00+00:00,0.9086742852334223,0.00027708774385813446,1,1,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-01 19:00:00+00:00,0.1301903915260394,-0.001014124244168818,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-01 19:00:00+00:00,0.1301903915260394,-0.001014124244168818,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-04 22:00:00+00:00,0.7443372924718004,0.0016459324314695824,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-04 22:00:00+00:00,0.7443372924718004,0.0016459324314695824,1,1,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-14 15:00:00+00:00,0.7710124319072335,0.0007870809646612744,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-14 15:00:00+00:00,0.7710124319072335,0.0007870809646612744,1,1,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-20 05:00:00+00:00,0.34905557519614494,-0.00013650189432614073,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2020-12-20 05:00:00+00:00,0.34905557519614494,-0.00013650189432614073,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-03 06:00:00+00:00,0.7592379368110923,0.0014251222114391839,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-03 06:00:00+00:00,0.7592379368110923,0.0014251222114391839,1,1,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-12 13:00:00+00:00,0.7518431477042052,0.0024314838303126475,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-12 13:00:00+00:00,0.7518431477042052,0.0024314838303126475,1,1,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-15 22:00:00+00:00,0.36495398761532577,-0.0012394353428011482,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-15 22:00:00+00:00,0.36495398761532577,-0.0012394353428011482,0,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-20 22:00:00+00:00,0.6468518428230924,0.0020589902258832784,1,0,0.7473396345647623
AUDUSD,14,train,logistic_primary,2021-01-20 22:00:00+00:00,0.6468518428230924,0.0020589902258832784,1,0,0.7473396345647623
EURUSD,0,test,logistic_primary,2020-04-09 09:00:00+00:00,0.7739754375196964,-0.0012296121261007684,0,0,0.9845863272268514
EURUSD,0,test,logistic_primary,2020-04-10 12:00:00+00:00,0.605978395168538,0.001471980412313557,1,0,0.9845863272268514
EURUSD,0,test,logistic_primary,2020-04-16 03:00:00+00:00,0.7414358380906385,0.005786443235702488,1,0,0.9845863272268514
EURUSD,0,test,logistic_primary,2020-04-20 15:00:00+00:00,0.985147615295324,-0.000497217466096914,0,1,0.9845863272268514
EURUSD,0,test,logistic_primary,2020-04-22 01:00:00+00:00,0.9699205575313937,-0.0009011487302780595,0,1,0.9845863272268514
EURUSD,0,test,logistic_primary,2020-04-24 10:00:00+00:00,0.9967230050629415,0.001296833402567755,1,1,0.9845863272268514
EURUSD,0,train,logistic_primary,2020-01-14 22:00:00+00:00,0.9589991810395945,0.0008357470049416569,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-14 22:00:00+00:00,0.9589991810395945,0.0008357470049416569,1,1,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-17 00:00:00+00:00,0.18774084905081287,-0.0010085241864853742,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-17 00:00:00+00:00,0.18774084905081287,-0.0010085241864853742,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-20 00:00:00+00:00,0.8110344143952127,0.005068734616631488,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-20 00:00:00+00:00,0.8110344143952127,0.005068734616631488,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-23 17:00:00+00:00,0.9807434590486653,0.003352020313334315,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-23 17:00:00+00:00,0.9807434590486653,0.003352020313334315,1,1,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-27 15:00:00+00:00,0.8282865176289437,0.00019122197186749543,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-27 15:00:00+00:00,0.8282865176289437,0.00019122197186749543,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-30 19:00:00+00:00,0.8485736435593204,0.0009105245335284682,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-01-30 19:00:00+00:00,0.8485736435593204,0.0009105245335284682,1,1,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-09 07:00:00+00:00,0.7774757330572954,0.0007962967616157455,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-09 07:00:00+00:00,0.7774757330572954,0.0007962967616157455,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-12 23:00:00+00:00,0.6085934696688781,0.0011517152093985525,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-12 23:00:00+00:00,0.6085934696688781,0.0011517152093985525,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-15 01:00:00+00:00,0.8487917024675063,0.0020808003621409785,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-15 01:00:00+00:00,0.8487917024675063,0.0020808003621409785,1,1,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-20 15:00:00+00:00,0.10469824574092508,-0.0006803220159663868,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-20 15:00:00+00:00,0.10469824574092508,-0.0006803220159663868,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-26 06:00:00+00:00,0.14047798814374202,-0.0013677865938404397,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-02-26 06:00:00+00:00,0.14047798814374202,-0.0013677865938404397,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-01 11:00:00+00:00,0.1890528221020499,-0.0016501756186097314,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-01 11:00:00+00:00,0.1890528221020499,-0.0016501756186097314,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-04 22:00:00+00:00,0.9778237747518093,0.0010074169731406077,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-04 22:00:00+00:00,0.9778237747518093,0.0010074169731406077,1,1,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-08 05:00:00+00:00,0.8120567522520498,0.0012232893525047093,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-08 05:00:00+00:00,0.8120567522520498,0.0012232893525047093,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-09 19:00:00+00:00,0.14097986383730843,-0.001451084530591987,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-09 19:00:00+00:00,0.14097986383730843,-0.001451084530591987,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-19 08:00:00+00:00,0.8855954545179434,0.0020093557744747534,1,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-19 08:00:00+00:00,0.8855954545179434,0.0020093557744747534,1,1,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-30 13:00:00+00:00,0.14418802480942744,-0.0009391364698611381,0,0,0.8486172553409576
EURUSD,0,train,logistic_primary,2020-03-30 13:00:00+00:00,0.14418802480942744,-0.0009391364698611381,0,0,0.8486172553409576
EURUSD,1,test,logistic_primary,2020-04-29 19:00:00+00:00,0.6223777658548684,0.002120703934251956,1,0,0.9866325642174568
EURUSD,1,test,logistic_primary,2020-05-09 09:00:00+00:00,0.9866027548375635,0.0010441896918986235,1,1,0.9866325642174568
EURUSD,1,test,logistic_primary,2020-05-11 05:00:00+00:00,0.5408174178433321,0.0011120161033860163,1,0,0.9866325642174568
EURUSD,1,test,logistic_primary,2020-05-12 17:00:00+00:00,0.9726836185848617,0.0036191169770356533,1,1,0.9866325642174568
EURUSD,1,test,logistic_primary,2020-05-16 13:00:00+00:00,0.9867021194372078,0.00287156860494825,1,1,0.9866325642174568
EURUSD,1,train,logistic_primary,2020-01-27 15:00:00+00:00,0.8390732093287963,0.00019122197186749543,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-01-27 15:00:00+00:00,0.8390732093287963,0.00019122197186749543,1,1,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-01-30 19:00:00+00:00,0.7211544493210758,0.0009105245335284682,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-01-30 19:00:00+00:00,0.7211544493210758,0.0009105245335284682,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-09 07:00:00+00:00,0.9092582480857132,0.0007962967616157455,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-09 07:00:00+00:00,0.9092582480857132,0.0007962967616157455,1,1,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-12 23:00:00+00:00,0.5290724982808362,0.0011517152093985525,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-12 23:00:00+00:00,0.5290724982808362,0.0011517152093985525,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-15 01:00:00+00:00,0.8763019200809151,0.0020808003621409785,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-15 01:00:00+00:00,0.8763019200809151,0.0020808003621409785,1,1,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-20 15:00:00+00:00,0.20893332972166018,-0.0006803220159663868,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-20 15:00:00+00:00,0.20893332972166018,-0.0006803220159663868,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-26 06:00:00+00:00,0.0746914845210222,-0.0013677865938404397,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-02-26 06:00:00+00:00,0.0746914845210222,-0.0013677865938404397,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-01 11:00:00+00:00,0.27711243523679846,-0.0016501756186097314,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-01 11:00:00+00:00,0.27711243523679846,-0.0016501756186097314,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-04 22:00:00+00:00,0.9930551898552915,0.0010074169731406077,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-04 22:00:00+00:00,0.9930551898552915,0.0010074169731406077,1,1,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-08 05:00:00+00:00,0.7516373143276217,0.0012232893525047093,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-08 05:00:00+00:00,0.7516373143276217,0.0012232893525047093,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-09 19:00:00+00:00,0.1642777813317607,-0.001451084530591987,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-09 19:00:00+00:00,0.1642777813317607,-0.001451084530591987,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-19 08:00:00+00:00,0.7754319442659908,0.0020093557744747534,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-19 08:00:00+00:00,0.7754319442659908,0.0020093557744747534,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-30 13:00:00+00:00,0.19918167369323916,-0.0009391364698611381,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-03-30 13:00:00+00:00,0.19918167369323916,-0.0009391364698611381,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-09 09:00:00+00:00,0.34012442616332494,-0.0012296121261007684,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-09 09:00:00+00:00,0.34012442616332494,-0.0012296121261007684,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-10 12:00:00+00:00,0.7588189371846664,0.001471980412313557,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-10 12:00:00+00:00,0.7588189371846664,0.001471980412313557,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-16 03:00:00+00:00,0.7855196732140435,0.005786443235702488,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-16 03:00:00+00:00,0.7855196732140435,0.005786443235702488,1,1,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-20 15:00:00+00:00,0.08294333676751738,-0.000497217466096914,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-20 15:00:00+00:00,0.08294333676751738,-0.000497217466096914,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-22 01:00:00+00:00,0.25128452421098985,-0.0009011487302780595,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-22 01:00:00+00:00,0.25128452421098985,-0.0009011487302780595,0,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-24 10:00:00+00:00,0.86203229013192,0.001296833402567755,1,0,0.7814845816348224
EURUSD,1,train,logistic_primary,2020-04-24 10:00:00+00:00,0.86203229013192,0.001296833402567755,1,1,0.7814845816348224
EURUSD,2,test,logistic_primary,2020-05-23 02:00:00+00:00,0.9373464161763675,0.0017406912183510212,1,1,0.9912286343475007
EURUSD,2,test,logistic_primary,2020-05-25 15:00:00+00:00,0.9973023611774814,0.0006660917263797703,1,1,0.9912286343475007
EURUSD,2,test,logistic_primary,2020-06-06 19:00:00+00:00,0.3657186321171762,-0.0017075917317253362,0,1,0.9912286343475007
EURUSD,2,train,logistic_primary,2020-02-20 15:00:00+00:00,0.14351650374483446,-0.0006803220159663868,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-02-20 15:00:00+00:00,0.14351650374483446,-0.0006803220159663868,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-02-26 06:00:00+00:00,0.045978352322812596,-0.0013677865938404397,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-02-26 06:00:00+00:00,0.045978352322812596,-0.0013677865938404397,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-01 11:00:00+00:00,0.08993788064049846,-0.0016501756186097314,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-01 11:00:00+00:00,0.08993788064049846,-0.0016501756186097314,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-04 22:00:00+00:00,0.9900853003037892,0.0010074169731406077,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-04 22:00:00+00:00,0.9900853003037892,0.0010074169731406077,1,1,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-08 05:00:00+00:00,0.8787248329054741,0.0012232893525047093,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-08 05:00:00+00:00,0.8787248329054741,0.0012232893525047093,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-09 19:00:00+00:00,0.16998737575493753,-0.001451084530591987,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-09 19:00:00+00:00,0.16998737575493753,-0.001451084530591987,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-19 08:00:00+00:00,0.7516958628273499,0.0020093557744747534,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-19 08:00:00+00:00,0.7516958628273499,0.0020093557744747534,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-30 13:00:00+00:00,0.17360125044493044,-0.0009391364698611381,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-03-30 13:00:00+00:00,0.17360125044493044,-0.0009391364698611381,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-09 09:00:00+00:00,0.1968577110451936,-0.0012296121261007684,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-09 09:00:00+00:00,0.1968577110451936,-0.0012296121261007684,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-10 12:00:00+00:00,0.6165323412353776,0.001471980412313557,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-10 12:00:00+00:00,0.6165323412353776,0.001471980412313557,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-16 03:00:00+00:00,0.7464053803021191,0.005786443235702488,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-16 03:00:00+00:00,0.7464053803021191,0.005786443235702488,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-20 15:00:00+00:00,0.11741485530102297,-0.000497217466096914,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-20 15:00:00+00:00,0.11741485530102297,-0.000497217466096914,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-22 01:00:00+00:00,0.09600779392159865,-0.0009011487302780595,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-22 01:00:00+00:00,0.09600779392159865,-0.0009011487302780595,0,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-24 10:00:00+00:00,0.785070932130028,0.001296833402567755,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-24 10:00:00+00:00,0.785070932130028,0.001296833402567755,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-29 19:00:00+00:00,0.9114110866813432,0.002120703934251956,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-04-29 19:00:00+00:00,0.9114110866813432,0.002120703934251956,1,1,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-09 09:00:00+00:00,0.9998324420906695,0.0010441896918986235,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-09 09:00:00+00:00,0.9998324420906695,0.0010441896918986235,1,1,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-11 05:00:00+00:00,0.924609380731361,0.0011120161033860163,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-11 05:00:00+00:00,0.924609380731361,0.0011120161033860163,1,1,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-12 17:00:00+00:00,0.9930237978785702,0.0036191169770356533,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-12 17:00:00+00:00,0.9930237978785702,0.0036191169770356533,1,1,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-16 13:00:00+00:00,0.9809059680380671,0.00287156860494825,1,0,0.8983365851709956
EURUSD,2,train,logistic_primary,2020-05-16 13:00:00+00:00,0.9809059680380671,0.00287156860494825,1,1,0.8983365851709956
EURUSD,3,test,logistic_primary,2020-06-17 02:00:00+00:00,0.2262888886590185,0.0013042230361669524,1,1,0.9866628600813473
EURUSD,3,test,logistic_primary,2020-06-21 09:00:00+00:00,0.9853611930980929,0.0034713888528122303,1,1,0.9866628600813473
EURUSD,3,train,logistic_primary,2020-03-09 19:00:00+00:00,0.14701983077442518,-0.001451084530591987,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-03-09 19:00:00+00:00,0.14701983077442518,-0.001451084530591987,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-03-19 08:00:00+00:00,0.83240320338416,0.0020093557744747534,1,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-03-19 08:00:00+00:00,0.83240320338416,0.0020093557744747534,1,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-03-30 13:00:00+00:00,0.14046695972948983,-0.0009391364698611381,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-03-30 13:00:00+00:00,0.14046695972948983,-0.0009391364698611381,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-09 09:00:00+00:00,0.2206914491853001,-0.0012296121261007684,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-09 09:00:00+00:00,0.2206914491853001,-0.0012296121261007684,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-10 12:00:00+00:00,0.5817720652825193,0.001471980412313557,1,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-10 12:00:00+00:00,0.5817720652825193,0.001471980412313557,1,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-16 03:00:00+00:00,0.8379162427929356,0.005786443235702488,1,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-16 03:00:00+00:00,0.8379162427929356,0.005786443235702488,1,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-20 15:00:00+00:00,0.07917931054376302,-0.000497217466096914,0,0,0.8737222752198162
EURUSD,3,train,logistic_primary,2020-04-20 15:00:00+00:00,0.07917931054376302,-0.000497217466096914,0,0,0.8737222752198162
